sku,titre,description,prix,condition,categorie,image_url,stock
NO_SKU,Porte-clés 'You're an as*****',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'You have my heart',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Thank you for being my sister',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'N'oublie jamais tu es courageux',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,POrte-clé 'I f****** love you',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Licking it',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'To my daugther',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Punch people at work',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clé 'Just one more rock',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Je t'aime plus que tout',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Tu es génial' modèle 2,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'La meilleure c'est ma soeur',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Porte-clés 'Une meilleur amie',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Tu es génial',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Porte-clés 'Merci de m'avoir aidé a grandir',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Porte clés 'Crazy cat lady',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte clés 'Fille séduisante modèle 2',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Porte clés 'A ma marraine',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte clés 'Drive Safe',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés en Acier Inoxydable 'A mon fils',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés Pour Maman,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés pour papa,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Quand je dit je t'aime',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Porte-clés pour collègues,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clé 'A ma fille' Style 2,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,4
NO_SKU,Porte-clés 'A mon fils' style 2,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,4
NO_SKU,Porte-clés 'A ma Fille',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,5
NO_SKU,Porte-clés 'A mon fils' style 1,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,5
NO_SKU,Porte-clés en acier inoxydable,Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,2
NO_SKU,Porte-clés 'Meilleure maman',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Fait de ton mieux',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'A ma marraine',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
NO_SKU,Porte-clés 'Boobs',Description non disponible,0.0,Non spécifié,Autre,https://via.placeholder.com/150,1
